content_sha256,city_id,city_name,country_iso3,inside_polygon_stop_rows,unique_inside_stop_row_keys,unique_inside_stop_ids,primary_assignment_rule,all_retained_view,network_snapshot_view,preexisting_local_zip_view,mapped_source_record_count,source_link_status,evidence_type
eed4b8bca3a857262b93499ea4e404750ba57cbd5f51211a1608e567d257daf6,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4782,Strasbourg,FRA,1,1,1,ghsl_polygon_contains_stop_point,yes,no,yes,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
ef8460613f161e78ad0ac88fb1666c904a473ad5d8cea1ece561dcb416c4aaef,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4782,Strasbourg,FRA,1,1,1,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
f45b4a0c4ca56de70e5526f7f94b52ebb86986ad029a44a0d2658f18ec1a55eb,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4782,Strasbourg,FRA,1,1,1,ghsl_polygon_contains_stop_point,yes,no,yes,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
f6139c6751db8525b96ea0009e35d4f3c82d95cc5d42c5aa22efefab5f4e3647,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4782,Strasbourg,FRA,23,23,23,ghsl_polygon_contains_stop_point,yes,yes,no,2,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
f7ff3d51ad707ee2638f9a7b8c40d31a1bba02314d4f2586cf7494c60de055b9,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4782,Strasbourg,FRA,2,2,2,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
fe6d6e2b2067492f59a729fcea33679f42dabaebb1ab7341b346a084507908e4,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4782,Strasbourg,FRA,4,4,4,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
013facf9f2faf45b0082d08d5198ae83af1b6647c06ad115c90de21dbeaad394,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4783,Schweinfurt,DEU,6,6,6,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
0751aba59a151d1035a2cb6d12a790b82fd98b6137209c6312802fff899532fe,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4783,Schweinfurt,DEU,1,1,1,ghsl_polygon_contains_stop_point,yes,no,yes,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
15c1e5229a269e4c093733dc157fd4d27a76e0a0382ccca0305b733da392de54,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4783,Schweinfurt,DEU,1,1,1,ghsl_polygon_contains_stop_point,yes,yes,no,2,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
278192cfb1b2d34d3ff4dad758763e6ba558362bebeadc8f0f54ea72212ff4fe,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4783,Schweinfurt,DEU,418,418,418,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
736c97f9937f4f3f0e9d85547752484a1136bba5bde28474d340dc8fba4b7f26,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4783,Schweinfurt,DEU,1,1,1,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
84250ba26e411dc726bee1e39b26af33d9f60c76b94c2040ac462db1a63bb342,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4783,Schweinfurt,DEU,1,1,1,ghsl_polygon_contains_stop_point,yes,no,yes,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
8ca2a6a8baec2344cbc07eea63120c006623cbd22e91dcfecefe05767dd3f9df,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4783,Schweinfurt,DEU,1,1,1,ghsl_polygon_contains_stop_point,yes,no,yes,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
8ff459681b70c013b32544a92802654737e82cff3314566f596111e7ebbfcaae,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4783,Schweinfurt,DEU,8,8,8,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
a1632a4d61fd0da72200fe785d49abc1936c53e4d98dbe7d0e99532661ff7f64,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4783,Schweinfurt,DEU,386,386,386,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
be766b5b9606acc73d959e109a9b6f00c04ae639b2de6f61c9948e7126b18b5b,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4783,Schweinfurt,DEU,23,23,23,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
e14e0ebd3af44536e7274f2d80e88e1525bf056d87938cc7e8fdc385329f8e2d,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4783,Schweinfurt,DEU,1,1,1,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
e8005387da0fd463f151bcbf34b8616d9c65006639e62c34b6cf68117f54a4bb,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4783,Schweinfurt,DEU,1,1,1,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
eed4b8bca3a857262b93499ea4e404750ba57cbd5f51211a1608e567d257daf6,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4783,Schweinfurt,DEU,1,1,1,ghsl_polygon_contains_stop_point,yes,no,yes,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
0751aba59a151d1035a2cb6d12a790b82fd98b6137209c6312802fff899532fe,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4784,Foggia,ITA,1,1,1,ghsl_polygon_contains_stop_point,yes,no,yes,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
15c1e5229a269e4c093733dc157fd4d27a76e0a0382ccca0305b733da392de54,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4784,Foggia,ITA,1,1,1,ghsl_polygon_contains_stop_point,yes,yes,no,2,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
26a5436146e17d4b5aa63a3ef811bcc4101dedc600cfad333fc20b792893a1a2,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4784,Foggia,ITA,1,1,1,ghsl_polygon_contains_stop_point,yes,yes,no,2,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
278192cfb1b2d34d3ff4dad758763e6ba558362bebeadc8f0f54ea72212ff4fe,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4784,Foggia,ITA,1,1,1,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
736c97f9937f4f3f0e9d85547752484a1136bba5bde28474d340dc8fba4b7f26,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4784,Foggia,ITA,1,1,1,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
84250ba26e411dc726bee1e39b26af33d9f60c76b94c2040ac462db1a63bb342,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4784,Foggia,ITA,1,1,1,ghsl_polygon_contains_stop_point,yes,no,yes,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
8ca2a6a8baec2344cbc07eea63120c006623cbd22e91dcfecefe05767dd3f9df,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4784,Foggia,ITA,1,1,1,ghsl_polygon_contains_stop_point,yes,no,yes,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
a1632a4d61fd0da72200fe785d49abc1936c53e4d98dbe7d0e99532661ff7f64,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4784,Foggia,ITA,2,2,2,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
466811f9f12fffc654ebfd769e4897a017f54cffe1d8dbdc1fd5d20cab0de04c,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4799,Sri Muktsar Sahib,IND,1,1,1,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
ebdc5db1697e7ee987bd65654dbdc934520e0c133b4a4fa4e4b5d346733fd29c,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:48,Reykjavik,ISL,755,755,755,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
e36f058cae38d00629b8e8ff619f406e6df36069f0a7a78ef78f6e3db6c1c318,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:480,Al-Buraimi,OMN,2,2,2,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
a1f7762421d094a43b5aebe97b5958f26ec530b1d92682c43fc111faba9896bc,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4806,Tsuruoka,JPN,265,265,265,ghsl_polygon_contains_stop_point,yes,yes,no,2,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
ce3b2a6f0084fdf7394db3b0c354a35c6ed48bca72e039c8cae30024f9bccdfc,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4806,Tsuruoka,JPN,17,17,17,ghsl_polygon_contains_stop_point,yes,yes,no,2,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
eab323931776f53abe002212c3e5cacd32eb51b90325fc339d5c3373b7558f5b,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4806,Tsuruoka,JPN,1,1,1,ghsl_polygon_contains_stop_point,yes,yes,no,2,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
10db7c20c42e3a48d307ca8454e651086ec06558820ad9d0e0b48bed453916bd,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4808,Drexel Heights,USA,42,42,42,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
5c6eab88e8d5dedefc6deeb7797b2cc18f17f7a4834394d85cfb8f05dc96b831,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4808,Drexel Heights,USA,285,285,285,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
f57bec4a90c5817b70b54c5bc3f9cbc3e8348230d3dde944c2e1ea05608e9faf,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4808,Drexel Heights,USA,285,285,285,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
304693c1d12400615a58f33ad4f84dbde70b3a1f7b5f27e5a148af01662b5134,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:481,Saint-Denis,REU,50,50,50,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
93ec802182c702d6e7d26674fa943d3b39bd734fb419759c3bf9f4bb444aa340,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:481,Saint-Denis,REU,50,50,50,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
9ddeda143095d0c7a6ee1f54e0a5495993d0417f3d68deef3f84a403f5404449,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:481,Saint-Denis,REU,15,15,15,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
ad56042ea7e222ae462261d88c058316c0caad654bbf9108fa23a3e3810c3c53,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:481,Saint-Denis,REU,851,851,851,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
13738187326300df58a00b4f033c012b7cb9885f9d9f8d86bb79866369ed5b44,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4813,Oujda,MAR,1,1,1,ghsl_polygon_contains_stop_point,yes,no,yes,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
3ed06488f14afc2ed673aa38fcd144cf106797122e044333d16d9dd7ead0d037,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4814,Nuneaton,GBR,1,1,1,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
e69995c46d28df4b6e86e466e32b6250ecdaee101352631041827aa2599a6555,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4814,Nuneaton,GBR,449,449,449,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
78d3f134156b8cd7b04f43ca93b0813ad5b35d963fbc25caba3d1f087792cef2,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4815,Igualada,ESP,134,134,134,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
83be263a6f566514e80e08b75fe26b271bdd1f16f2157d76e52521be24e822c9,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4815,Igualada,ESP,6,6,6,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
16bb775b89e2bf4ff41b89068d03b18b85b2fd7421beeb365effd412f6079a94,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4818,Ajaccio,FRA,2,2,2,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
1ba11045898be9d4a87a9832bbbc73e49d74f618b9c4eb1bcf284313bf5bc739,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4818,Ajaccio,FRA,399,399,399,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
1f6dc03f273de5a2de3e075d2b6c517354de08f4f11a0b0e5541af173b20d9f4,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4818,Ajaccio,FRA,1,1,1,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
3772bc3b3c02612d11f1c79eaa5a89428fa9568ccce1d3a1548d76f19f49edf8,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4818,Ajaccio,FRA,1,1,1,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
61d64a5774b76363a604577f8d024c44c2024c39b4c231032a37484fad48aad5,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4818,Ajaccio,FRA,1,1,1,ghsl_polygon_contains_stop_point,yes,no,yes,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
7386fd51fdbdf89dd75cbbe6f89a7c57deee32fa9a8edc62d19a9bcd27cea5c2,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4818,Ajaccio,FRA,1,1,1,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
8e2e24e2dd460ac78d8c9344ed36a0ac37c944d27231db079d2a7a183a8ccc70,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4818,Ajaccio,FRA,1,1,1,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
b3a059fd8d349f5d620ae56a09314e3cf4e4544152db79361c5bf898fda7a5cd,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4818,Ajaccio,FRA,8,8,8,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
c0128ad329c2d05224fd24b81fc309398542700772d3c87563460e11f4076dc6,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4818,Ajaccio,FRA,1,1,1,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
ef9b46d1f9b708286d73de044039179a975ac2c6d4297a4a46302cdf6959924d,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4818,Ajaccio,FRA,8,8,8,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
00dcf63b0ebc339b99b3568ed1a019e5e2f87922fd1b60cd17f3277f06988ac6,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4819,Wolfsburg,DEU,2,2,2,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
013facf9f2faf45b0082d08d5198ae83af1b6647c06ad115c90de21dbeaad394,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4819,Wolfsburg,DEU,4,4,4,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
278192cfb1b2d34d3ff4dad758763e6ba558362bebeadc8f0f54ea72212ff4fe,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4819,Wolfsburg,DEU,368,368,368,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
40ec41cf176d075f00ee90d9074fb05ae8fd131f208ff663449f45168043bda0,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4819,Wolfsburg,DEU,3,3,3,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
a1632a4d61fd0da72200fe785d49abc1936c53e4d98dbe7d0e99532661ff7f64,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4819,Wolfsburg,DEU,475,475,475,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
de351493ee9e70d9befa3fce9c59713208dcf060ea89ad1e1217770673551009,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4819,Wolfsburg,DEU,1,1,1,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
0751aba59a151d1035a2cb6d12a790b82fd98b6137209c6312802fff899532fe,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4820,Catania,ITA,1,1,1,ghsl_polygon_contains_stop_point,yes,no,yes,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
1232fd10a854e108f582ea73af879004f5302395e0ff485b7e98e5bc608bf7dc,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4820,Catania,ITA,107,107,107,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
15c1e5229a269e4c093733dc157fd4d27a76e0a0382ccca0305b733da392de54,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4820,Catania,ITA,1,1,1,ghsl_polygon_contains_stop_point,yes,yes,no,2,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
26a5436146e17d4b5aa63a3ef811bcc4101dedc600cfad333fc20b792893a1a2,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4820,Catania,ITA,1,1,1,ghsl_polygon_contains_stop_point,yes,yes,no,2,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
4c9399338b134c3b39fc3109003da6c00e716d81d418ab3028311410a1632f1b,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4820,Catania,ITA,1,1,1,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
d1baabe0b7966ce8da75b2a1d209f27f817d48e53ffe9046903316555df4731b,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4820,Catania,ITA,1,1,1,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
dfc6dd3e0692384b61c88bb061e7837d4166f77591441676da43505234127818,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4820,Catania,ITA,1,1,1,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
fd5e26f7400a05bddd404937d5541a1e02ff92603e969b69dae1ac24a7a8108e,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4820,Catania,ITA,1,1,1,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
466811f9f12fffc654ebfd769e4897a017f54cffe1d8dbdc1fd5d20cab0de04c,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4834,Batala,IND,1,1,1,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
45519bd07474be15f5bad5e65f1b5c99a86a6878774b245826a0c9222cd7534b,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4841,Morioka,JPN,3,3,3,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
b815bc3efa9c567a0129f060b242799f4ed2a11e934ae1f6086fbef7b5add2dc,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4841,Morioka,JPN,8,8,8,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
ea62d376d8330716c85801b2c51bd14b049d01b47589e76111c6b8de8333f6f5,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4841,Morioka,JPN,3,3,3,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
10db7c20c42e3a48d307ca8454e651086ec06558820ad9d0e0b48bed453916bd,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4843,Tucson,USA,35,35,35,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
3c067baa7567c9b3cfa0820f72025ae0974b5b8f557bba1673b1843162692808,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4843,Tucson,USA,2,2,2,ghsl_polygon_contains_stop_point,yes,yes,no,2,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
5c6eab88e8d5dedefc6deeb7797b2cc18f17f7a4834394d85cfb8f05dc96b831,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4843,Tucson,USA,1516,1516,1516,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
6e217b4fb4a7a86a63f7fa2064f086399ef02ac3eb6f6b0c9398dcb7f24b05a2,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4843,Tucson,USA,1,1,1,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
6f592b96af3b5a3d0004ade84a5212aeae0fb53e963d92f52544e2aa019e15b2,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4843,Tucson,USA,5,5,5,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
7554b4bdf4dbbc2843bd3a8cc56087e8565144d11332ae6ce14b682d7a12e600,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4843,Tucson,USA,3,3,3,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
7be94a9b200bc494842953fe6212b8ef8e2f056f8d93b4e91c617f4428f0ade2,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4843,Tucson,USA,79,79,74,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
bf36c3dc85e9f0c6e2224bc5ddf1fbb0b2fdbb842f2638ba5729342cc5b18b23,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4843,Tucson,USA,4,4,4,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
c5ff79cc81d30de3536958a58e5d199002abfdc991f8a8755112317fa4717f4f,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4843,Tucson,USA,49,49,49,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
cafd97cbf416aa9ec0c2e1bd407bffb6bc0bf3301850158119ccf06126255a21,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4843,Tucson,USA,68,68,68,ghsl_polygon_contains_stop_point,yes,yes,no,2,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
f57bec4a90c5817b70b54c5bc3f9cbc3e8348230d3dde944c2e1ea05608e9faf,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4843,Tucson,USA,1504,1504,1504,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
3ed06488f14afc2ed673aa38fcd144cf106797122e044333d16d9dd7ead0d037,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4848,Barnsley,GBR,3,3,3,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
e69995c46d28df4b6e86e466e32b6250ecdaee101352631041827aa2599a6555,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4848,Barnsley,GBR,506,506,506,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
53be3322dcabd643e7be7a425c8485d6bd01c2c5ecbdbcdd7c1ab473b1189d0d,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4849,Vilanova i la Geltrú,ESP,1,1,1,ghsl_polygon_contains_stop_point,yes,no,yes,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
78d3f134156b8cd7b04f43ca93b0813ad5b35d963fbc25caba3d1f087792cef2,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4849,Vilanova i la Geltrú,ESP,138,138,138,ghsl_polygon_contains_stop_point,yes,yes,no,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
eb0207fd1d3620f37b732b3331e24b3c8c8016f0284163c6bb43f94420213c98,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:4849,Vilanova i la Geltrú,ESP,1,1,1,ghsl_polygon_contains_stop_point,yes,no,yes,1,MAPPED_SOURCE_RECORDS,inside_polygon_gtfs_stop_content
