source_execution_id,source_registry,source_record_id,source_country_code,content_sha256,terminal_status,content_parse_status,network_snapshot_view,preexisting_local_zip_view,source_record_count_for_content_sha,duplicate_source_record_for_same_content_sha,city_id,city_name,country_iso3,inside_polygon_stop_rows,unique_inside_stop_row_keys,unique_inside_stop_ids,primary_assignment_rule,all_retained_view,relationship_status,evidence_type
v23a_transitland_f-9-flixbus_static_current__g4638,Transitland Atlas local DMFR,f-9-flixbus,,bf36c3dc85e9f0c6e2224bc5ddf1fbb0b2fdbb842f2638ba5729342cc5b18b23,complete_downloaded_and_parsed,parsed,yes,no,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:5814,Corpus Christi,USA,1,1,1,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_transitland_f-corpus~christi~regional~transportation~authority_static_current__g4278,Transitland Atlas local DMFR,f-corpus~christi~regional~transportation~authority,,f379ffb1fcd32c53e3eb099352f7653f4d8007a39a09927061d711d787784e46,complete_downloaded_and_parsed,parsed,yes,no,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:5814,Corpus Christi,USA,1943,1943,1943,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-853__g1393,Mobility Database local feeds_v2,mdb-853,DE,0751aba59a151d1035a2cb6d12a790b82fd98b6137209c6312802fff899532fe,complete_existing_local_zip,parsed,no,yes,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:5816,London,GBR,10,10,10,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_tdg-11681__g2950,Mobility Database local feeds_v2,tdg-11681,FR,15c1e5229a269e4c093733dc157fd4d27a76e0a0382ccca0305b733da392de54,complete_downloaded_and_parsed,parsed,yes,no,2,yes,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:5816,London,GBR,10,10,10,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_transitland_f-u-flixbus_static_current__g4639,Transitland Atlas local DMFR,f-u-flixbus,,15c1e5229a269e4c093733dc157fd4d27a76e0a0382ccca0305b733da392de54,complete_downloaded_and_parsed,parsed,yes,no,2,yes,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:5816,London,GBR,10,10,10,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-1939__g1994,Mobility Database local feeds_v2,mdb-1939,GB,2388036b2da2d54888e5e8ad03056e441e98ecc46d0168d45b662a1e8a918a69,complete_existing_local_zip,parsed,no,yes,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:5816,London,GBR,1649,1649,1649,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_tfs-795__g3733,Mobility Database local feeds_v2,tfs-795,,26a5436146e17d4b5aa63a3ef811bcc4101dedc600cfad333fc20b792893a1a2,complete_downloaded_and_parsed,parsed,yes,no,2,yes,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:5816,London,GBR,1,1,1,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_transitland_f-u-flixbus_static_historic__g4640,Transitland Atlas local DMFR,f-u-flixbus,,26a5436146e17d4b5aa63a3ef811bcc4101dedc600cfad333fc20b792893a1a2,complete_downloaded_and_parsed,parsed,yes,no,2,yes,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:5816,London,GBR,1,1,1,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-784__g1324,Mobility Database local feeds_v2,mdb-784,DE,278192cfb1b2d34d3ff4dad758763e6ba558362bebeadc8f0f54ea72212ff4fe,complete_downloaded_and_parsed,parsed,yes,no,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:5816,London,GBR,1,1,1,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-2900__g2669,Mobility Database local feeds_v2,mdb-2900,GB,2b5dc56f0010cbaa532d1b1cd4c21587e3c65ecf45b83fdcb37f6b2800f2b525,complete_downloaded_and_parsed,parsed,yes,no,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:5816,London,GBR,10,10,10,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_transitland_f-u0-ouibus_static_current__g4269,Transitland Atlas local DMFR,f-u0-ouibus,,3772bc3b3c02612d11f1c79eaa5a89428fa9568ccce1d3a1548d76f19f49edf8,complete_downloaded_and_parsed,parsed,yes,no,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:5816,London,GBR,1,1,1,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-1311__g1851,Mobility Database local feeds_v2,mdb-1311,GB,3ed06488f14afc2ed673aa38fcd144cf106797122e044333d16d9dd7ead0d037,complete_downloaded_and_parsed,parsed,yes,no,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:5816,London,GBR,362,362,362,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-1077__g1617,Mobility Database local feeds_v2,mdb-1077,AT,40ec41cf176d075f00ee90d9074fb05ae8fd131f208ff663449f45168043bda0,complete_downloaded_and_parsed,parsed,yes,no,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:5816,London,GBR,6,6,6,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-1949__g2004,Mobility Database local feeds_v2,mdb-1949,GB,4304f020815cc7972d7bc3f05818a693e45b0c49f05e71f7642f84afbe8154f6,complete_downloaded_and_parsed,parsed,yes,no,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:5816,London,GBR,18,18,18,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-1944__g1999,Mobility Database local feeds_v2,mdb-1944,GB,53c844c06eb5886831ab47c0c6165f10fbe0b981ef98e772ff625dcbc5ae888b,complete_downloaded_and_parsed,parsed,yes,no,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:5816,London,GBR,2,2,2,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-1249__g1789,Mobility Database local feeds_v2,mdb-1249,GB,556ce8ae2b465eb407b485e871c62c476660d1b174554bf301d38eeca1621e3d,complete_existing_local_zip,parsed,no,yes,2,yes,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:5816,London,GBR,47,47,47,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_transitland_f-gcpvn-citymapper_static_current__g5686,Transitland Atlas local DMFR,f-gcpvn-citymapper,,556ce8ae2b465eb407b485e871c62c476660d1b174554bf301d38eeca1621e3d,complete_downloaded_and_parsed,parsed,yes,no,2,yes,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:5816,London,GBR,47,47,47,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_tdg-82199__g3252,Mobility Database local feeds_v2,tdg-82199,BE,584cac32142e5ad8c8a80c643a28e077e1ba27444ac9b9ecf3f3dc0abbcee784,complete_existing_local_zip,parsed,no,yes,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:5816,London,GBR,8,8,8,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-1942__g1997,Mobility Database local feeds_v2,mdb-1942,GB,58693d0e8d29a4195355c987aa9d86aa298c6a9fd82374c5a61b7ba26d1debd7,complete_downloaded_and_parsed,parsed,yes,no,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:5816,London,GBR,207,207,207,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-2431__g2388,Mobility Database local feeds_v2,mdb-2431,FR,8539fca8b57bee372a467ae0d810b66a587d4b660a9b22826068d63baa03cc2a,complete_existing_local_zip,parsed,no,yes,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:5816,London,GBR,1,1,1,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_tdg-52605__g2980,Mobility Database local feeds_v2,tdg-52605,FR,8e2e24e2dd460ac78d8c9344ed36a0ac37c944d27231db079d2a7a183a8ccc70,complete_downloaded_and_parsed,parsed,yes,no,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:5816,London,GBR,1,1,1,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-1947__g2002,Mobility Database local feeds_v2,mdb-1947,GB,aec557cec4d6eb2fa86324e74d0ede3169906ed017139b628d329f8f34786d06,complete_existing_local_zip,parsed,no,yes,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:5816,London,GBR,20,20,20,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-986__g1526,Mobility Database local feeds_v2,mdb-986,GB,d0d18adf323333adba0fe31e9d662338bab51a8dec11e267548bb0acb2e132d3,complete_downloaded_and_parsed,parsed,yes,no,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:5816,London,GBR,2,2,2,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-2913__g2682,Mobility Database local feeds_v2,mdb-2913,GB,db41680aa8b94b161e76de1863cd8a7101d26cd274327b5f03762dbf530b9891,complete_downloaded_and_parsed,parsed,yes,no,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:5816,London,GBR,5,5,5,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-2014__g2059,Mobility Database local feeds_v2,mdb-2014,GB,e69995c46d28df4b6e86e466e32b6250ecdaee101352631041827aa2599a6555,complete_downloaded_and_parsed,parsed,yes,no,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:5816,London,GBR,22002,22002,22002,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-1932__g1987,Mobility Database local feeds_v2,mdb-1932,GB,e6afe1c5fa508bee9ac51a5e0c6797bf9dcac1261bb3ebc9a0c64f584e33add2,complete_existing_local_zip,parsed,no,yes,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:5816,London,GBR,25,25,25,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-1937__g1992,Mobility Database local feeds_v2,mdb-1937,GB,f5eac9fa037ee3f0860b6ac2eb84ce34822d8a39ca2269046edb96be83a2ea62,complete_downloaded_and_parsed,parsed,yes,no,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:5816,London,GBR,18,18,18,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-2867__g2652,Mobility Database local feeds_v2,mdb-2867,IN,466811f9f12fffc654ebfd769e4897a017f54cffe1d8dbdc1fd5d20cab0de04c,complete_downloaded_and_parsed,parsed,yes,no,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:5825,Visnagar,IND,1,1,1,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-2348__g2333,Mobility Database local feeds_v2,mdb-2348,US,627e312cf834b93d8888844f721345cfec8f16db0886f0d4e2a1b0f38287a017,complete_downloaded_and_parsed,parsed,yes,no,2,yes,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:5834,Wetmore,USA,134,134,134,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_tld-217__g3771,Mobility Database local feeds_v2,tld-217,US,627e312cf834b93d8888844f721345cfec8f16db0886f0d4e2a1b0f38287a017,complete_downloaded_and_parsed,parsed,yes,no,2,yes,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:5834,Wetmore,USA,134,134,134,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-1242__g1782,Mobility Database local feeds_v2,mdb-1242,US,74afce746e1438f07dc4485c83798f6d6c54cead729ab26b2ff9a1cc41bf8eff,complete_downloaded_and_parsed,parsed,yes,no,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:5834,Wetmore,USA,137,137,137,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-1311__g1851,Mobility Database local feeds_v2,mdb-1311,GB,3ed06488f14afc2ed673aa38fcd144cf106797122e044333d16d9dd7ead0d037,complete_downloaded_and_parsed,parsed,yes,no,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:5836,Littlehampton,GBR,2,2,2,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-2014__g2059,Mobility Database local feeds_v2,mdb-2014,GB,e69995c46d28df4b6e86e466e32b6250ecdaee101352631041827aa2599a6555,complete_downloaded_and_parsed,parsed,yes,no,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:5836,Littlehampton,GBR,173,173,173,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_tfs-795__g3733,Mobility Database local feeds_v2,tfs-795,,26a5436146e17d4b5aa63a3ef811bcc4101dedc600cfad333fc20b792893a1a2,complete_downloaded_and_parsed,parsed,yes,no,2,yes,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:5840,Sivas,TUR,1,1,1,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_transitland_f-u-flixbus_static_historic__g4640,Transitland Atlas local DMFR,f-u-flixbus,,26a5436146e17d4b5aa63a3ef811bcc4101dedc600cfad333fc20b792893a1a2,complete_downloaded_and_parsed,parsed,yes,no,2,yes,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:5840,Sivas,TUR,1,1,1,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-2922__g2688,Mobility Database local feeds_v2,mdb-2922,TR,3edfd1cb65e1a7dea43bcc96984d62316384c4022426554c4cfd0f7e62820918,complete_downloaded_and_parsed,parsed,yes,no,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:5840,Sivas,TUR,1,1,1,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-2867__g2652,Mobility Database local feeds_v2,mdb-2867,IN,466811f9f12fffc654ebfd769e4897a017f54cffe1d8dbdc1fd5d20cab0de04c,complete_downloaded_and_parsed,parsed,yes,no,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:5845,Jagraon,IND,1,1,1,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-853__g1393,Mobility Database local feeds_v2,mdb-853,DE,0751aba59a151d1035a2cb6d12a790b82fd98b6137209c6312802fff899532fe,complete_existing_local_zip,parsed,no,yes,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:585,Thessaloniki,GRC,1,1,1,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_tdg-11681__g2950,Mobility Database local feeds_v2,tdg-11681,FR,15c1e5229a269e4c093733dc157fd4d27a76e0a0382ccca0305b733da392de54,complete_downloaded_and_parsed,parsed,yes,no,2,yes,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:585,Thessaloniki,GRC,1,1,1,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_transitland_f-u-flixbus_static_current__g4639,Transitland Atlas local DMFR,f-u-flixbus,,15c1e5229a269e4c093733dc157fd4d27a76e0a0382ccca0305b733da392de54,complete_downloaded_and_parsed,parsed,yes,no,2,yes,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:585,Thessaloniki,GRC,1,1,1,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_transitland_f-u0-ouibus_static_current__g4269,Transitland Atlas local DMFR,f-u0-ouibus,,3772bc3b3c02612d11f1c79eaa5a89428fa9568ccce1d3a1548d76f19f49edf8,complete_downloaded_and_parsed,parsed,yes,no,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:585,Thessaloniki,GRC,1,1,1,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_tdg-52605__g2980,Mobility Database local feeds_v2,tdg-52605,FR,8e2e24e2dd460ac78d8c9344ed36a0ac37c944d27231db079d2a7a183a8ccc70,complete_downloaded_and_parsed,parsed,yes,no,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:585,Thessaloniki,GRC,1,1,1,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-1161__g1701,Mobility Database local feeds_v2,mdb-1161,GR,ff067b59f8f577d60c9b193b9da16113daadc438d60fda322c9e1f3df817857d,complete_downloaded_and_parsed,parsed,yes,no,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:585,Thessaloniki,GRC,1,1,1,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_transitland_f-kumagayacity~yuuyuubus_static_current__g4836,Transitland Atlas local DMFR,f-kumagayacity~yuuyuubus,,51514602293e0548e9d735f49c105c7d710cfd40db9c4bbd3c5f790506021361,complete_downloaded_and_parsed,parsed,yes,no,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:5851,Fukaya,JPN,55,55,55,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_transitland_f-熊谷市ゆうゆうバス_static_current__g7097,Transitland Atlas local DMFR,f-熊谷市ゆうゆうバス,,bb34dca910e6722f27f2d715eec934bcbf06c622af16711c3148bd978e2f16f3,complete_downloaded_and_parsed,parsed,yes,no,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:5851,Fukaya,JPN,55,55,55,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_jbda-kumagayacity-yuuyuubus__g194,Mobility Database local feeds_v2,jbda-kumagayacity-yuuyuubus,JP,f78b05b9b0d1b27585c8a7f12c420b7aa12e9694b08c6a7d806159dc69ca7f88,complete_downloaded_and_parsed,parsed,yes,no,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:5851,Fukaya,JPN,55,55,55,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_transitland_f-9-flixbus_static_current__g4638,Transitland Atlas local DMFR,f-9-flixbus,,bf36c3dc85e9f0c6e2224bc5ddf1fbb0b2fdbb842f2638ba5729342cc5b18b23,complete_downloaded_and_parsed,parsed,yes,no,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:5853,Puebla,MEX,2,2,2,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-169__g709,Mobility Database local feeds_v2,mdb-169,US,036f1e4fe70443cdb4cbd06bdd6c57407770995d4a6c95c5f1f8a974d1e946e1,complete_downloaded_and_parsed,parsed,yes,no,2,yes,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:5854,Mineral Palace,USA,1,1,1,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_transitland_f-9x-bustang~co~us_static_historic__g6197,Transitland Atlas local DMFR,f-9x-bustang~co~us,,036f1e4fe70443cdb4cbd06bdd6c57407770995d4a6c95c5f1f8a974d1e946e1,complete_downloaded_and_parsed,parsed,yes,no,2,yes,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:5854,Mineral Palace,USA,1,1,1,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_transitland_f-utel~uiuc~intercity~bus_static_current__g4667,Transitland Atlas local DMFR,f-utel~uiuc~intercity~bus,,6f592b96af3b5a3d0004ade84a5212aeae0fb53e963d92f52544e2aa019e15b2,complete_downloaded_and_parsed,parsed,yes,no,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:5854,Mineral Palace,USA,2,2,2,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-1232__g1772,Mobility Database local feeds_v2,mdb-1232,US,80e7db3dd4fe0fa7e25d56bab8d2b524a9adbec2992bfc7efa4a26ae1cb621c1,complete_downloaded_and_parsed,parsed,yes,no,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:5854,Mineral Palace,USA,247,247,247,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-2232__g2227,Mobility Database local feeds_v2,mdb-2232,US,8ed6eb8cf78f1cd417feb361b2b7aff1df59b6c8b5d2ce1661beeb30eab1229d,complete_downloaded_and_parsed,parsed,yes,no,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:5854,Mineral Palace,USA,257,257,257,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-2188__g2198,Mobility Database local feeds_v2,mdb-2188,US,a4fdcb1681009688441396eaf70a15c43f4262aa18b3cb7817a2835dad7ec7ca,complete_downloaded_and_parsed,parsed,yes,no,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:5854,Mineral Palace,USA,1,1,1,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-2330__g2323,Mobility Database local feeds_v2,mdb-2330,US,d6b93d3671488d626b7a1fdd1f5caa210d9a306818151d79a44e65a66b2cfcf5,complete_downloaded_and_parsed,parsed,yes,no,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:5854,Mineral Palace,USA,1,1,1,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-853__g1393,Mobility Database local feeds_v2,mdb-853,DE,0751aba59a151d1035a2cb6d12a790b82fd98b6137209c6312802fff899532fe,complete_existing_local_zip,parsed,no,yes,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:5856,Luton,GBR,2,2,2,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_tdg-11681__g2950,Mobility Database local feeds_v2,tdg-11681,FR,15c1e5229a269e4c093733dc157fd4d27a76e0a0382ccca0305b733da392de54,complete_downloaded_and_parsed,parsed,yes,no,2,yes,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:5856,Luton,GBR,2,2,2,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_transitland_f-u-flixbus_static_current__g4639,Transitland Atlas local DMFR,f-u-flixbus,,15c1e5229a269e4c093733dc157fd4d27a76e0a0382ccca0305b733da392de54,complete_downloaded_and_parsed,parsed,yes,no,2,yes,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:5856,Luton,GBR,2,2,2,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-1939__g1994,Mobility Database local feeds_v2,mdb-1939,GB,2388036b2da2d54888e5e8ad03056e441e98ecc46d0168d45b662a1e8a918a69,complete_existing_local_zip,parsed,no,yes,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:5856,Luton,GBR,208,208,208,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-2900__g2669,Mobility Database local feeds_v2,mdb-2900,GB,2b5dc56f0010cbaa532d1b1cd4c21587e3c65ecf45b83fdcb37f6b2800f2b525,complete_downloaded_and_parsed,parsed,yes,no,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:5856,Luton,GBR,2,2,2,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-1311__g1851,Mobility Database local feeds_v2,mdb-1311,GB,3ed06488f14afc2ed673aa38fcd144cf106797122e044333d16d9dd7ead0d037,complete_downloaded_and_parsed,parsed,yes,no,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:5856,Luton,GBR,3,3,3,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-2014__g2059,Mobility Database local feeds_v2,mdb-2014,GB,e69995c46d28df4b6e86e466e32b6250ecdaee101352631041827aa2599a6555,complete_downloaded_and_parsed,parsed,yes,no,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:5856,Luton,GBR,823,823,823,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
v23a_mobilitydb_mdb-1186__g1726,Mobility Database local feeds_v2,mdb-1186,RU,879296cb8ca706104b59fdb86a875ea7fe345fd80fd9739cab02a5a4ea7af947,complete_downloaded_and_parsed,parsed,yes,no,1,no,ghsl_urban_centre:R2024A_V1_1:ID_UC_G0:586,Saint Petersburg,RUS,5396,5396,5396,ghsl_polygon_contains_stop_point,yes,SOURCE_CONTENT_CITY_LINK,inside_polygon_gtfs_stop_content
